id,EAP,HPL,MWS,#VALUE!
id15012,0.361758059,0.233143686,0.405098255,1
id12939,0.314424657,0.39600343,0.263930887,0.974358974
id13329,0.446366449,0.275372033,0.278261519,1.000000001
id11410,0.301984547,0.352974318,0.241592859,0.896551724
id08203,0.344909054,0.343263083,0.311827862,0.999999999
id09399,0.320614132,0.371954415,0.307431453,1
id24807,0.315998493,0.290498931,0.393502576,1
id24976,0.385395828,0.306189806,0.279002601,0.970588235
id19630,0.302192222,0.301726128,0.39608165,1
id00231,0.321579808,0.452041227,0.226378965,1
id06157,0.341609719,0.365981089,0.292409192,1
id26817,0.326671749,0.318577183,0.354751067,0.999999999
id21083,0.39133079,0.221931658,0.386737552,1
id27634,0.440769793,0.282473913,0.199833218,0.923076924
id12397,0.31451297,0.313234961,0.326797524,0.954545455
id02643,0.33121836,0.273861536,0.394920105,1.000000001
id13731,0.352470454,0.457170685,0.190358861,1
id17953,0.338760888,0.278501238,0.382737874,1
id10342,0.401901952,0.256219396,0.341878652,1
id19652,0.386521645,0.268941028,0.273108755,0.928571428
id03505,0.287353206,0.467495198,0.245151596,1
id27602,0.340056537,0.306622811,0.299266598,0.945945946
id13311,0.369741009,0.258853441,0.336922791,0.965517241
id20008,0.355893265,0.313861512,0.330245223,1
id14404,0.354925912,0.307358901,0.337715188,1.000000001
id09413,0.326007867,0.286300609,0.387691524,1
id01897,0.309643292,0.373727869,0.316628839,1
id14873,0.434168005,0.263716743,0.302115252,1
id25588,0.449021439,0.261435767,0.26913463,0.979591836
id15549,0.335053708,0.358988407,0.305957885,1
id20796,0.377953326,0.27550057,0.346546104,1
id11138,0.341950203,0.274812684,0.383237113,1
id18398,0.334103093,0.205694862,0.433175018,0.972972973
id01871,0.403468796,0.273419966,0.291861239,0.968750001
id15968,0.37288171,0.301362109,0.299440391,0.97368421
id18197,0.318322175,0.26257007,0.382070718,0.962962963
id20939,0.360557567,0.234280193,0.349606684,0.944444444
id20570,0.339546756,0.286871623,0.350325807,0.976744186
id00432,0.379268045,0.315945986,0.304785969,1
id19537,0.299576505,0.426924909,0.273498586,1
id12930,0.483974349,0.235259997,0.243728617,0.962962963
id26222,0.318822239,0.352585508,0.294109495,0.965517242
id10623,0.510944107,0.150877189,0.171512037,0.833333333
id15460,0.308519516,0.400529009,0.253914437,0.962962962
id22824,0.358236544,0.328332673,0.276393746,0.962962963
id02968,0.32881742,0.227826057,0.443356523,1
id19017,0.344079505,0.327197774,0.328722721,1
id26743,0.358275912,0.305464485,0.336259603,1
id04161,0.452302581,0.227985977,0.267079863,0.947368421
id08976,0.296460252,0.444509171,0.239422734,0.980392157
id13339,0.282682737,0.390889797,0.272373411,0.945945945
id25051,0.434657678,0.211941784,0.316363501,0.962962963
id22649,0.311059717,0.325556834,0.220526306,0.857142857
id00040,0.316363488,0.421337123,0.262299389,1
id08855,0.390971954,0.321552175,0.287475871,1
id24622,0.419058707,0.216812586,0.364128707,1
id02301,0.431039943,0.293627928,0.275332129,1
id07047,0.359796558,0.232764272,0.324105836,0.916666666
id04423,0.414510088,0.262957629,0.281991742,0.959459459
id02790,0.348797919,0.329432626,0.321769456,1.000000001
id08754,0.384958861,0.316183521,0.298857618,1
id20297,0.345773052,0.229400961,0.381347726,0.956521739
id04307,0.356642346,0.314580002,0.328777652,1
id18927,0.364285435,0.276816323,0.358898242,1
id27393,0.329453336,0.285426866,0.353869798,0.96875
id15260,0.37599318,0.303652376,0.294038654,0.97368421
id03679,0.401164827,0.286566237,0.312268935,0.999999999
id17381,0.445796296,0.279119516,0.275084187,0.999999999
id13196,0.388207077,0.282922389,0.293156248,0.964285714
id21493,0.332605537,0.29256675,0.339113426,0.964285713
id11088,0.358445217,0.304241433,0.33731335,1
id15801,0.362507133,0.262526364,0.374966503,1
id04647,0.357662997,0.259185932,0.383151071,1
id16900,0.362226138,0.426493268,0.211280595,1.000000001
id17174,0.466969804,0.309151985,0.223878211,1
id23801,0.323884064,0.380787277,0.295328659,1
id11952,0.358489672,0.30367111,0.337839217,0.999999999
id02738,0.383951761,0.253731271,0.306761412,0.944444444
id05365,0.365128695,0.233219763,0.361651542,0.96
id19666,0.331355712,0.343702722,0.284941566,0.96
id26638,0.356353506,0.285605092,0.329469973,0.971428571
id03032,0.30691084,0.247548327,0.368617756,0.923076923
id23471,0.381678558,0.288032543,0.271465369,0.94117647
id26135,0.279048855,0.451229199,0.242694919,0.972972973
id18224,0.280397996,0.385782523,0.27321342,0.939393939
id10782,0.327968497,0.335816909,0.336214593,0.999999999
id08932,0.347236529,0.2197527,0.433010771,1
id23126,0.332263233,0.259592746,0.40814402,0.999999999
id22273,0.434035875,0.247865367,0.318098758,1
id17427,0.338955711,0.31921487,0.341829418,0.999999999
id21258,0.420877051,0.309205636,0.269917313,1
id06604,0.404980143,0.26145817,0.295100149,0.961538462
id02180,0.361794649,0.321639773,0.293309764,0.976744186
id20505,0.359503178,0.322704584,0.317792239,1.000000001
id27466,0.378735928,0.271452665,0.317553342,0.967741935
id14249,0.370697241,0.297181753,0.332121006,1
id15891,0.341449429,0.2893482,0.369202371,1
id25366,0.346214446,0.214321509,0.364464045,0.925
id13554,0.312231113,0.275471481,0.352297406,0.94
id09470,0.371483554,0.272677535,0.355838911,1
id15993,0.364060807,0.274961246,0.315523401,0.954545454
id07273,0.347661172,0.304054053,0.317034775,0.96875
id10805,0.475798721,0.257174279,0.267027001,1.000000001
id07990,0.372560801,0.202997549,0.424441651,1.000000001
id08107,0.281698531,0.222246122,0.42938868,0.933333333
id07612,0.439386343,0.288516768,0.272096889,1
id10593,0.388790491,0.280852306,0.330357203,1
id00906,0.324664827,0.386892096,0.251406041,0.962962964
id22316,0.298057266,0.325743497,0.376199237,1
id04826,0.411469695,0.321371013,0.218378804,0.951219512
id13173,0.349965845,0.274469282,0.35943584,0.983870967
id20075,0.377847037,0.219927455,0.268892175,0.866666667
id16427,0.362341223,0.28566249,0.297942233,0.945945946
id21948,0.330932061,0.270832883,0.375507784,0.977272728
id05957,0.398205922,0.316513018,0.285281061,1.000000001
id22982,0.258960127,0.492367758,0.248672115,1
id01672,0.353992655,0.293130801,0.352876545,1.000000001
id19463,0.322993343,0.235152006,0.403393112,0.961538461
id17555,0.354095002,0.328622989,0.286978979,0.96969697
id21387,0.296541595,0.420833758,0.257624647,0.975
id00011,0.353079988,0.3511188,0.295801213,1.000000001
id18538,0.47243233,0.248273547,0.279294122,0.999999999
id14915,0.289296612,0.413277997,0.297425392,1.000000001
id13773,0.362068962,0.30342981,0.334501228,1
id26440,0.41053636,0.231766977,0.307696663,0.95
id18862,0.383107806,0.300510396,0.316381798,1
id02510,0.35708686,0.210511008,0.432402132,1
id26288,0.33507863,0.250087604,0.388517976,0.97368421
id01877,0.379692451,0.265111688,0.264286771,0.90909091
id17532,0.321658256,0.264241036,0.414100708,1
id22973,0.388473902,0.359710862,0.251815236,1
id10254,0.369054395,0.250613696,0.275068751,0.894736842
id20420,0.325774552,0.334780648,0.28062127,0.94117647
id16052,0.378651754,0.259186006,0.362162241,1.000000001
id19578,0.478092823,0.261032342,0.260874835,1
id06318,0.299598971,0.317160077,0.383240952,1
id18751,0.444312462,0.259921015,0.295766523,1
id06756,0.417322672,0.247357432,0.335319896,1
id00364,0.41885436,0.288945578,0.292200062,1
id10714,0.338969072,0.355124105,0.239240156,0.933333333
id27432,0.386535603,0.280897177,0.31269967,0.98013245
id02395,0.361464096,0.363256505,0.275279399,1
id00502,0.346348083,0.354735993,0.298915924,1
id22856,0.273340031,0.325181776,0.401478193,1
id16391,0.277753256,0.503329727,0.19188999,0.972972973
id18170,0.323885954,0.344957804,0.301744477,0.970588235
id19642,0.441832955,0.258465038,0.299702007,1
id15742,0.402785672,0.26513759,0.310800143,0.978723405
id18984,0.307475157,0.263747058,0.388777785,0.96
id22155,0.309792301,0.30658257,0.383625129,1
id13113,0.336567856,0.231048012,0.432384132,1
id03817,0.339657318,0.34020791,0.320134772,1
id13090,0.331938211,0.235851174,0.379579037,0.947368422
id23521,0.310576543,0.377989063,0.311434394,1
id21376,0.358124327,0.286397888,0.355477784,0.999999999
id21795,0.309040978,0.400387707,0.290571315,1
id03548,0.312630598,0.264838964,0.37601881,0.953488372
id05018,0.362752009,0.290728099,0.310805606,0.964285714
id00085,0.373591008,0.385583668,0.219548728,0.978723404
id12163,0.333384302,0.3412109,0.266581269,0.941176471
id15341,0.375497207,0.310362885,0.314139908,1
id12896,0.345178818,0.325358616,0.300891138,0.971428572
id24019,0.287462616,0.183778157,0.328759226,0.799999999
id24981,0.461383254,0.284998036,0.25361871,1
id12456,0.380023337,0.305379253,0.31459741,1
id24590,0.337810849,0.291385195,0.338545892,0.967741936
id01276,0.298754523,0.480342748,0.220902729,1
id04235,0.281553379,0.228154142,0.490292478,0.999999999
id21844,0.265747211,0.290987858,0.399786671,0.95652174
id16876,0.319561391,0.427793565,0.252645044,1
id10137,0.367814483,0.268061481,0.364124036,1
id26435,0.326496634,0.258605701,0.414897665,1
id15912,0.416774456,0.242834867,0.340390676,0.999999999
id09361,0.281785503,0.251532274,0.379725701,0.913043478
id00071,0.406944581,0.252191118,0.340864301,1
id21006,0.465002744,0.242862847,0.249277266,0.957142857
id20942,0.372642253,0.280343172,0.347014575,1
id00137,0.385849653,0.331849096,0.282301252,1.000000001
id10494,0.359820269,0.311361935,0.328817795,0.999999999
id02933,0.38600988,0.270072074,0.310584712,0.966666666
id22661,0.335869496,0.404585626,0.259544878,1
id01024,0.300076165,0.278173851,0.421749984,1
id02183,0.299135505,0.341430893,0.28800503,0.928571428
id22883,0.363226539,0.392995732,0.243777729,1
id14780,0.366392714,0.33608258,0.272524706,0.975
id00543,0.301158003,0.281313699,0.38975052,0.972222222
id21237,0.412614442,0.263304533,0.324081025,1
id09864,0.27900408,0.47413877,0.246857151,1.000000001
id26171,0.32835785,0.293428499,0.378213651,1
id08115,0.41129838,0.289983398,0.298718222,1
id18417,0.338449024,0.35210495,0.276112693,0.966666667
id27910,0.316873601,0.247793719,0.435332679,0.999999999
id16918,0.32307511,0.316217787,0.360707103,1
id10236,0.287353041,0.218464907,0.469791808,0.975609756
id22481,0.378648602,0.287285642,0.334065755,0.999999999
id25843,0.375042419,0.325224214,0.239127307,0.93939394
id24660,0.548174714,0.196663694,0.255161591,0.999999999
id09637,0.282650703,0.436999261,0.280350036,1
id19022,0.363328818,0.272117086,0.364554096,1
id16809,0.356045946,0.256817346,0.363880894,0.976744186
id13162,0.373000479,0.218007188,0.408992333,1
id05384,0.307100177,0.436952707,0.21049257,0.954545454
id15361,0.332546295,0.246862659,0.420591046,1
id03967,0.259619725,0.40876156,0.226355557,0.894736842
id03839,0.18964655,0.570531333,0.239822117,1
id19644,0.461915256,0.206096928,0.331987817,1.000000001
id14817,0.322126852,0.31489645,0.33519892,0.972222222
id04190,0.350889557,0.312624093,0.300772064,0.964285714
id19018,0.297204427,0.415629087,0.287166486,1
id23557,0.383410643,0.338329319,0.278260038,1
id25241,0.316480463,0.242841329,0.400678208,0.96
id01223,0.3243962,0.254921843,0.368050378,0.947368421
id07529,0.372904406,0.319816938,0.307278657,1.000000001
id13517,0.365986075,0.273817136,0.360196788,0.999999999
id11759,0.395229154,0.26056709,0.344203756,1
id13741,0.315658627,0.276352258,0.407989116,1.000000001
id03305,0.2653416,0.215229266,0.408318023,0.888888889
id16474,0.280863431,0.477118318,0.227933744,0.985915493
id04156,0.439350033,0.192544484,0.368105483,1
id23223,0.342099118,0.292416119,0.365484763,1
id25193,0.330149299,0.236640378,0.370710323,0.9375
id02100,0.437638401,0.272757106,0.289604493,1
id20032,0.270490466,0.373334459,0.356175075,1
id22179,0.341562934,0.201941573,0.456495493,1
id15359,0.442741518,0.248205429,0.309053053,1
id02571,0.328752805,0.38923854,0.238530394,0.956521739
id21450,0.4108626,0.288589299,0.281317332,0.980769231
id17293,0.491991954,0.278488424,0.229519622,1
id13056,0.360033911,0.336649684,0.303316405,1
id16833,0.433052236,0.240749857,0.326197907,1
id25681,0.380928138,0.297966519,0.321105343,1
id21263,0.31165238,0.278291768,0.385665608,0.975609756
id02323,0.293359509,0.436379045,0.270261445,0.999999999
id16481,0.378492112,0.266859681,0.303800749,0.949152542
id05781,0.358119314,0.240006891,0.35641925,0.954545455
id14416,0.537479545,0.229765118,0.232755337,1
id20650,0.329711697,0.383572129,0.286716174,1
id04357,0.389991497,0.229258133,0.38075037,1
id16663,0.324612533,0.29692076,0.378466707,1
id18312,0.365007861,0.254271696,0.380720443,1
id24780,0.303854222,0.297348812,0.383871594,0.985074628
id17348,0.327261701,0.276044977,0.396693322,1
id22993,0.371781697,0.250166753,0.354795736,0.976744186
id04847,0.324491487,0.318329112,0.357179402,1.000000001
id27880,0.330899764,0.37951657,0.289583665,0.999999999
id21160,0.296646909,0.268866555,0.378930981,0.944444445
id03354,0.434009054,0.33143643,0.234554516,1
id11002,0.343909926,0.259788117,0.372492434,0.976190477
id02425,0.383069835,0.247832975,0.350578672,0.981481482
id14067,0.332543128,0.324967689,0.342489183,1
id05886,0.358039214,0.320042819,0.321917967,1
id09256,0.464705873,0.236450823,0.298843304,1
id11511,0.378673544,0.297353026,0.32397343,1
id09029,0.309075675,0.363976085,0.32694824,1
id22563,0.329311907,0.289335263,0.38135283,1
id27838,0.325888155,0.24580111,0.428310735,1
id23184,0.365817064,0.263851262,0.307831674,0.9375
id15335,0.422738474,0.281374969,0.265583527,0.96969697
id08607,0.430609402,0.284146157,0.285244441,1
id26516,0.415641756,0.282680722,0.301677522,1
id12417,0.364276768,0.302875142,0.30159809,0.96875
id21758,0.43640048,0.2837668,0.255442476,0.975609756
id00729,0.349758454,0.312077295,0.338164251,1
id25504,0.30699351,0.340091342,0.24765199,0.894736842
id00360,0.332517298,0.306590846,0.360891856,1
id05913,0.359617681,0.372170345,0.239640546,0.971428572
id00089,0.386427906,0.338123233,0.275448861,1
id03511,0.463583295,0.26968166,0.266735046,1.000000001
id00449,0.312732115,0.267557155,0.360887201,0.941176471
id14504,0.43036292,0.342472286,0.227164794,1
id19106,0.430034692,0.260236951,0.287001084,0.977272727
id19236,0.328602523,0.394105951,0.252901282,0.975609756
id12743,0.431205021,0.255408473,0.313386507,1.000000001
id04662,0.344258486,0.29242454,0.363316974,1
id15139,0.318194582,0.272611864,0.409193554,1
id07233,0.370915645,0.269830118,0.359254238,1.000000001
id19160,0.373711332,0.26205414,0.257091671,0.892857143
id06867,0.348345244,0.401242943,0.250411813,1
id04236,0.286223379,0.43627764,0.277498981,1
id07591,0.341177116,0.244570625,0.368797713,0.954545454
id25815,0.3039999,0.236171663,0.371593143,0.911764706
id10925,0.413592,0.268118448,0.286031487,0.967741935
id27774,0.488793613,0.28875491,0.222451478,1.000000001
id16090,0.340115278,0.325299985,0.294584737,0.96
id24875,0.346389748,0.257749246,0.395861006,1
id03456,0.357229847,0.259923582,0.382846571,1
id07559,0.36434409,0.353692683,0.281963227,1
id10513,0.271794656,0.462474552,0.220276246,0.954545454
id07094,0.3868864,0.29150788,0.321605719,0.999999999
id04111,0.389958195,0.226412843,0.383628962,1
id23356,0.369598568,0.301949488,0.286785277,0.958333333
id04435,0.34464132,0.230894162,0.424464518,1
id23706,0.314791015,0.255651347,0.429557638,1
id04655,0.356461134,0.261122414,0.350158388,0.967741936
id07661,0.354975036,0.266008119,0.379016845,1
id27176,0.309844059,0.319997367,0.370158574,1
id13560,0.337051704,0.292105246,0.318211471,0.947368421
id18020,0.369733885,0.252245311,0.378020804,1
id16701,0.373316791,0.30438689,0.322296319,1
id19252,0.383839429,0.275144803,0.341015768,1
id00910,0.37740612,0.319030968,0.248007357,0.944444445
id12102,0.437207234,0.241588688,0.321204078,1
id15820,0.503369917,0.257092189,0.239537894,1
id10698,0.387413347,0.275170823,0.322490457,0.985074627
id15530,0.304817023,0.417691037,0.27749194,1
id10740,0.419978496,0.275364312,0.275245428,0.970588236
id24917,0.299564754,0.187685673,0.512749573,1
id07985,0.35566501,0.301946705,0.312976521,0.970588236
id15897,0.36574426,0.322199634,0.259424528,0.947368422
id07960,0.315472703,0.314693786,0.369833511,1
id15529,0.395164786,0.293876818,0.310958396,1
id17855,0.328738335,0.353881647,0.317380018,1
id24727,0.490239067,0.233416184,0.236344749,0.96
id14835,0.410677786,0.271668835,0.317653379,1
id25557,0.3447471,0.255606384,0.399646515,0.999999999
id18605,0.377450492,0.229190082,0.393359426,1
id27760,0.433547612,0.259560088,0.3068923,1
id10042,0.262507429,0.237526812,0.499965759,1
id12074,0.311975212,0.383014784,0.279368978,0.974358974
id19511,0.330417166,0.310309658,0.359273176,1
id21924,0.36448836,0.32168894,0.269378256,0.955555556
id13095,0.361537686,0.288982366,0.349479948,1
id11873,0.343030086,0.235531371,0.400385912,0.978947369
id23651,0.316575885,0.43256586,0.250858254,0.999999999
id09931,0.349235837,0.255815302,0.363698861,0.96875
id05155,0.252569882,0.250926131,0.496503987,1
id17668,0.417659955,0.301204656,0.281135389,1
id03470,0.396326457,0.288629319,0.293538847,0.978494623
id02208,0.459294595,0.262788847,0.231762713,0.953846155
id07650,0.30877086,0.434045864,0.257183275,0.999999999
id24472,0.401566607,0.267317349,0.254192966,0.923076922
id21211,0.290650113,0.395865146,0.31348474,0.999999999
id11030,0.416610218,0.277687024,0.305702758,1
id00943,0.300535244,0.446509517,0.252955239,1
id19156,0.345860322,0.302632533,0.351507146,1.000000001
id22886,0.257001077,0.289302758,0.453696166,1.000000001
id00992,0.340798704,0.342741338,0.284201893,0.967741935
id27547,0.43140208,0.267663467,0.300934453,1
id24073,0.477943733,0.243733464,0.243840045,0.965517242
id05452,0.419613726,0.316835855,0.263550419,1
id22492,0.325290033,0.378907798,0.295802169,1
id11981,0.389310304,0.299037958,0.256096182,0.944444444
id15552,0.286015177,0.401674167,0.27659637,0.964285714
id04471,0.292697154,0.268711474,0.438591372,1
id09231,0.380094979,0.329777715,0.290127306,1
id12493,0.378599645,0.241881216,0.302596062,0.923076923
id24967,0.362663371,0.319386961,0.317949668,1
id05865,0.358577335,0.271634696,0.369787969,1
id04811,0.484183929,0.225225532,0.290590539,1
id19877,0.364145367,0.272128929,0.363725704,1
id04024,0.352408072,0.392385304,0.255206625,1.000000001
id00395,0.320673941,0.222988662,0.456337398,1.000000001
id22728,0.287142406,0.374519189,0.282782849,0.944444444
id01268,0.336459407,0.375029207,0.246844719,0.958333333
id08896,0.408637267,0.246402105,0.344960628,1
id09971,0.407983265,0.233980606,0.358036129,1
id26606,0.373069541,0.268943347,0.357987112,1
id27970,0.390113891,0.272053906,0.337832203,1
id25259,0.45308224,0.261086008,0.285831752,1
id13834,0.307533371,0.323168318,0.369298311,1
id19513,0.399539706,0.263747706,0.336712588,1
id16082,0.372199611,0.361366094,0.266434294,0.999999999
id22180,0.346947405,0.293273044,0.338946218,0.979166667
id20498,0.439942303,0.270041088,0.29001661,1.000000001
id27595,0.33666409,0.239721487,0.391356359,0.967741936
id08267,0.356523941,0.260790165,0.382685895,1.000000001
id12823,0.408207741,0.277461174,0.314331085,1
id18842,0.329033135,0.350227904,0.293711934,0.972972973
id17534,0.379071968,0.346222019,0.274706013,1
id05777,0.414503744,0.257949,0.284068995,0.956521739
id21689,0.34882599,0.347474681,0.260221069,0.95652174
id18114,0.332819115,0.326073366,0.309857519,0.96875
id17707,0.333705227,0.263436338,0.350226857,0.947368422
id22956,0.328775054,0.381871327,0.259050588,0.969696969
id27834,0.350727876,0.282769172,0.366502952,1
id11377,0.337747919,0.294188103,0.343063978,0.975
id08333,0.397154589,0.212355037,0.331666844,0.94117647
id07445,0.36212872,0.351379641,0.286491639,1
id22703,0.381777481,0.286295325,0.331927194,1
id09468,0.313830334,0.353450284,0.332719382,1
id19397,0.398337747,0.288057901,0.313604353,1.000000001
id07977,0.448780904,0.276584784,0.274634312,1
id14555,0.317252786,0.28984846,0.392898755,1.000000001
id02489,0.289758286,0.28886085,0.421380864,1
id10445,0.400413409,0.324153985,0.275432607,1.000000001
id02058,0.328457896,0.287767272,0.383774831,0.999999999
id23101,0.407288602,0.279415779,0.313295618,0.999999999
id18072,0.323616081,0.324255075,0.306674298,0.954545454
id21085,0.418095505,0.219682179,0.362222316,1
id16584,0.320848206,0.268066488,0.411085306,1
id23136,0.29549109,0.255512897,0.36566268,0.916666667
id17745,0.328760317,0.330746702,0.34049298,0.999999999
id27391,0.379322998,0.287347325,0.333329677,1
id17240,0.341744488,0.370714928,0.230397727,0.942857143
id11708,0.455351824,0.221038412,0.323609764,1
id08712,0.333261445,0.389145492,0.277593063,1
id23809,0.400627721,0.302244593,0.297127686,1
id07274,0.48164812,0.250214939,0.268136942,1.000000001
id15625,0.298798893,0.34867883,0.352522276,0.999999999
id22815,0.399819594,0.307082621,0.293097785,1
id23200,0.390836522,0.270601557,0.279738392,0.941176471
id04369,0.304654313,0.393461527,0.30188416,1
id04659,0.392736912,0.294699561,0.312563526,0.999999999
id05051,0.294901962,0.260617794,0.444480244,1
id07815,0.338231611,0.362411074,0.299357315,1
id27535,0.390107351,0.307007061,0.265149739,0.962264151
id11916,0.335628524,0.27696717,0.387404307,1.000000001
id07097,0.333043793,0.326422993,0.31672369,0.976190476
id24599,0.479318789,0.25433402,0.266347191,1
id03434,0.338897267,0.269676086,0.31450357,0.923076923
id01685,0.320164424,0.278171487,0.334997422,0.933333333
id23165,0.320434307,0.303140353,0.37642534,1
id08601,0.314201522,0.387934892,0.206954495,0.909090909
id19593,0.39174458,0.296336212,0.311919209,1.000000001
id04582,0.331911715,0.287683085,0.3804052,1
id25659,0.326694209,0.287762808,0.347081445,0.961538462
id08590,0.319985323,0.263613765,0.416400912,1
id21959,0.380346368,0.320332172,0.29932146,1
id21373,0.424345078,0.273945269,0.26837632,0.966666667
id12581,0.355965674,0.273953648,0.370080678,1
id05240,0.390436864,0.291358325,0.318204811,1
id25188,0.32251063,0.28880107,0.3886883,1
id15719,0.328199848,0.364233709,0.28534422,0.977777777
id17546,0.414625698,0.291026914,0.294347388,1
id18546,0.302062141,0.328683866,0.226396849,0.857142856
id16043,0.323837216,0.316821291,0.333700468,0.974358975
id05236,0.436903667,0.289218099,0.242628233,0.968749999
id01665,0.399757125,0.268841486,0.257871977,0.926470588
id12811,0.355210299,0.30027094,0.344518761,1
id11468,0.300972186,0.267087309,0.39968244,0.967741935
id20311,0.391625581,0.212880024,0.304585304,0.909090909
id04045,0.326903573,0.281408547,0.360437881,0.968750001
id02671,0.353902018,0.312496227,0.333601755,1
id19889,0.276642153,0.453497303,0.269860544,1
id10371,0.345008221,0.315894673,0.339097106,1
id13583,0.368445742,0.268705936,0.362848322,1
id11070,0.42711242,0.335946101,0.23694148,1.000000001
id13087,0.362491415,0.383005191,0.254503394,1
id21670,0.299299527,0.26594799,0.393085816,0.958333333
id16432,0.360229695,0.309073507,0.290696798,0.96
id13899,0.416718517,0.277619394,0.272328756,0.966666667
id02925,0.341184816,0.322875845,0.259016261,0.923076922
id27528,0.367194631,0.365023181,0.267782188,1
id15950,0.399733401,0.32001905,0.280247549,1
id07604,0.395003506,0.248293841,0.331702654,0.975000001
id12682,0.426464351,0.268416311,0.305119337,0.999999999
id16688,0.286089703,0.415041386,0.232202245,0.933333334
id24150,0.299045368,0.430557812,0.242619042,0.972222222
id04599,0.358440109,0.211280523,0.430279369,1.000000001
id05609,0.316960834,0.301638824,0.303275342,0.921875
id27242,0.337738843,0.218054153,0.444207004,1
id03464,0.308964879,0.352885154,0.338149968,1.000000001
id20129,0.352549239,0.27677744,0.370673322,1.000000001
id07890,0.327827373,0.394760906,0.277411721,1
id24082,0.371736043,0.296946211,0.312449822,0.981132076
id18550,0.295625341,0.24097297,0.463401688,0.999999999
id13345,0.357025063,0.230339775,0.412635163,1.000000001
id21162,0.453475579,0.280883879,0.265640542,1
id05896,0.34093033,0.293758983,0.365310687,1
id00549,0.325785826,0.283560486,0.390653688,1
id19986,0.390066096,0.271675603,0.338258301,1
id12287,0.355126306,0.253455838,0.391417856,1
id21149,0.362590337,0.27073295,0.366676713,1
id15937,0.268150971,0.409215586,0.322633443,1
id18043,0.377995956,0.258581254,0.363422789,0.999999999
id19288,0.365104205,0.303016521,0.240970183,0.909090909
id16304,0.269497109,0.20824148,0.472261411,0.95
id03605,0.423505927,0.256254143,0.320239929,0.999999999
id00126,0.310596556,0.349911174,0.339492269,0.999999999
id11734,0.407401386,0.30247107,0.254413258,0.964285714
id20670,0.291206343,0.37910312,0.28802387,0.958333333
id02266,0.307598347,0.270848575,0.362729549,0.941176471
id06651,0.330963273,0.336056619,0.311240978,0.97826087
id12969,0.405288094,0.303313387,0.265757493,0.974358974
id15664,0.379362261,0.320039338,0.300598401,1
id09699,0.354077422,0.291255679,0.354666898,0.999999999
id07426,0.370882348,0.28949572,0.339621931,0.999999999
id12040,0.320595347,0.418607043,0.26079761,1
id22961,0.381831959,0.275453565,0.342714476,1
id23971,0.327859082,0.379644846,0.268686549,0.976190477
id21433,0.376536277,0.279467164,0.28149656,0.937500001
id12028,0.332278193,0.39575135,0.271970457,1
id15673,0.345608721,0.272602993,0.310359714,0.928571428
id18681,0.392075935,0.235831757,0.372092309,1.000000001
id21339,0.352481915,0.326936951,0.249152563,0.928571429
id23755,0.355314505,0.291012344,0.353673151,1
id10369,0.284968899,0.296188911,0.41884219,1
id03917,0.353764185,0.307616943,0.338618871,0.999999999
id17078,0.334722563,0.317218479,0.324803143,0.976744185
id10873,0.392922038,0.265815944,0.341262018,1
id21158,0.404176259,0.292411504,0.303412237,1
id16491,0.422205118,0.272338111,0.305456771,1
id23930,0.247802362,0.478628431,0.23653217,0.962962963
id16048,0.326937979,0.374081177,0.298980844,1
id10070,0.459491193,0.228517527,0.31199128,1
id24962,0.432543541,0.184888451,0.382568008,1
id27787,0.391166267,0.29743731,0.311396423,1
id16840,0.288685767,0.461896345,0.249417888,1
id01994,0.4154199,0.276214034,0.308366066,1
id10756,0.33804088,0.274514057,0.387445062,0.999999999
id16697,0.360587023,0.32077941,0.318633568,1.000000001
id19603,0.373072884,0.325977925,0.282430673,0.981481482
id03903,0.400757248,0.266995674,0.248913744,0.916666666
id20992,0.353430058,0.255850833,0.353682072,0.962962963
id15687,0.352090316,0.35843066,0.289479024,1
id19769,0.320266822,0.400107809,0.279625369,1
id06048,0.332610982,0.405434076,0.261954942,1
id25098,0.344711123,0.368381253,0.266499462,0.979591838
id16091,0.410141217,0.321818746,0.268040037,1
id27192,0.371253743,0.305639421,0.323106837,1.000000001
id05897,0.330170256,0.302000013,0.367829731,1
id00828,0.431291476,0.275018991,0.293689533,1
id20605,0.383248494,0.298608402,0.318143104,1
id05872,0.325407474,0.338167724,0.336424802,1
id00761,0.41121325,0.276592809,0.291785777,0.979591836
id19573,0.400127806,0.279623253,0.320248941,1
id03081,0.296572853,0.323717649,0.329709499,0.950000001
id04887,0.369500856,0.236438096,0.394061047,0.999999999
id17700,0.342241648,0.286287896,0.371470456,1
id03250,0.429670181,0.310072256,0.260257563,1
id21027,0.345552045,0.412832862,0.241615093,1
id19567,0.453733168,0.296209686,0.250057146,1
id05661,0.331951142,0.292376582,0.375672276,1
id27405,0.62102813,0.220153751,0.15881812,1.000000001
id01546,0.294815674,0.457511021,0.247673305,1
id02288,0.335312163,0.384006858,0.280680979,1
id11057,0.347580429,0.301094173,0.326325398,0.975
id09191,0.336215454,0.393117387,0.270667159,1
id19074,0.328176648,0.274720759,0.377871824,0.980769231
id25012,0.384744563,0.340151881,0.275103556,1
id24857,0.307607001,0.436482475,0.255910524,1
id07557,0.317802176,0.356312536,0.325885288,1
id23072,0.455956363,0.244910986,0.23391526,0.934782609
id20317,0.381912134,0.341627531,0.276460335,1
id16642,0.405815004,0.212653717,0.294574757,0.913043478
